Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha)
3684274321.707970,0.003906,124.076325,-2.159575,122.953304,-1.985778,124.836830,-2.048567,84.468259,-2.154478,86.391175,-2.043739,72.293451,-1.846114,79.382738,-2.163321,129.615517,-1.937836,65.327701,-1.749362,85.956233,-1.464026,131.623880,-1.950540,93.628504,-1.438947,92.522602,-1.388482,77.286654,-2.087531,90.637214,-1.331656,96.768460,-1.219999,76.829536,-1.963604,98.241985,-1.284547,122.876491,-1.810917,76.177964,-1.869779,68.693051,-1.401652,148.938391,-1.693282,120.179920,-1.719125,83.827977,-1.770925,114.386618,-1.666324,82.816399,-1.678593,83.920696,-1.721991,77.947999,-1.312349,71.937230,-1.271373,133.477116,-1.634274,111.734082,-1.075467,112.465860,-1.007617
3684274321.808703,0.003906,128.861063,-1.988500,124.937501,-1.902343,115.272162,-1.928089,84.290864,-2.175878,80.008207,-2.042512,68.571287,-1.767886,86.479823,-2.121726,118.189512,-1.909320,68.151882,-1.665847,90.638445,-1.364024,172.550532,-1.888867,91.446078,-1.281913,89.443410,-1.293726,79.633714,-2.018091,94.628500,-1.269145,95.422369,-1.320660,75.717547,-1.864281,89.430500,-1.255522,129.464242,-1.768835,81.226965,-1.793043,69.290283,-1.426884,142.136998,-1.777672,121.702834,-1.609240,75.709055,-1.717040,128.965589,-1.694566,79.465040,-1.673357,84.002154,-1.585223,68.231247,-1.221657,72.179599,-1.175742,127.024068,-1.620897,97.689615,-1.121044,113.072314,-1.059630
3684274321.908439,0.000000,127.959384,-2.054594,122.455392,-1.973609,131.424735,-1.831694,90.239607,-2.151721,89.068578,-2.072556,72.462262,-1.809134,85.024757,-2.157005,129.105793,-1.917719,70.463079,-1.731204,91.338531,-1.395781,152.037516,-1.939766,91.323868,-1.311166,95.038563,-1.308295,77.747123,-2.078627,94.758092,-1.235155,90.770051,-1.299126,79.511289,-1.848323,104.346869,-1.352244,122.043701,-1.756797,76.169873,-1.881927,70.010051,-1.484258,144.914943,-1.821162,128.279440,-1.664709,84.431368,-1.691246,118.392612,-1.651626,78.841656,-1.692667,77.668867,-1.648847,72.717623,-1.278963,79.304348,-1.298073,134.352628,-1.462895,116.915590,-1.136263,125.956841,-0.919722
3684274322.008168,0.000000,141.791454,-1.984186,144.333221,-2.012202,124.645281,-2.158661,86.791143,-2.185539,85.499582,-2.084390,70.947907,-1.807343,83.218215,-2.096460,143.157925,-2.030743,67.867118,-1.719519,87.353578,-1.417415,140.832361,-1.926553,96.231059,-1.401853,100.006173,-1.275624,74.912258,-1.997237,93.735379,-1.272960,91.037532,-1.322651,84.390417,-1.915661,96.083270,-1.128234,120.678827,-1.829469,77.333519,-1.844902,72.877179,-1.409436,130.402542,-1.621820,127.304292,-1.744129,75.332646,-1.717466,135.706626,-1.734235,74.681614,-1.718176,79.738827,-1.650022,74.171380,-1.277381,71.721508,-1.336207,140.273586,-1.598277,108.044597,-1.037290,111.130385,-1.053467
3684274322.109790,0.007812,135.002207,-2.017359,135.881104,-1.890319,126.064321,-2.016121,83.910532,-2.103378,97.075128,-2.182921,76.839702,-1.827980,88.475081,-2.153328,166.315140,-1.817092,75.875294,-1.689994,111.464003,-1.399770,156.381208,-1.929795,94.984041,-1.392826,92.028839,-1.264490,79.418395,-2.018119,90.739035,-1.348474,103.520414,-1.320421,81.824835,-1.838732,102.567822,-1.307584,154.530369,-1.841131,81.828561,-1.812200,77.011347,-1.399108,131.468018,-1.568716,128.599218,-1.664265,82.740736,-1.617163,129.035938,-1.629036,81.345462,-1.676953,81.525152,-1.615516,76.312102,-1.286313,75.410710,-1.327482,143.235697,-1.503008,116.777205,-1.008207,106.249437,-0.990982
3684274322.209529,0.003906,136.348237,-2.052934,132.163825,-1.818475,116.852518,-2.016985,86.799513,-2.178750,92.260335,-2.096620,72.502429,-1.834409,88.767997,-2.180152,130.864086,-1.916962,69.679941,-1.751357,95.831392,-1.461033,130.981858,-1.796654,88.493045,-1.335959,93.333757,-1.291502,81.591399,-1.998968,93.950758,-1.358533,93.562484,-1.361575,76.444885,-1.860865,96.609343,-1.245481,133.203891,-1.683057,79.480088,-1.859109,69.135345,-1.396018,135.910987,-1.740214,127.911180,-1.690095,79.954935,-1.765868,125.141541,-1.576010,83.034901,-1.749977,76.324690,-1.640329,73.041761,-1.356813,76.969849,-1.260979,120.714472,-1.486068,111.542287,-1.018174,106.071217,-0.984952
3684274322.309257,0.003906,139.143593,-1.951384,120.700246,-1.911208,122.873135,-1.930253,87.360181,-2.102353,84.799076,-2.033798,71.751104,-1.849186,80.013451,-2.061626,131.807179,-1.754093,64.375041,-1.711858,89.769061,-1.492509,141.274517,-1.907748,92.126237,-1.304224,92.989308,-1.345731,83.458649,-1.974293,83.015013,-1.237132,82.883541,-1.263625,74.563691,-1.887324,97.912903,-1.184778,118.607051,-1.752232,78.024794,-1.818919,66.841724,-1.427018,118.533989,-1.648309,123.676311,-1.648342,78.605534,-1.689461,125.317930,-1.599572,76.867270,-1.666281,77.033022,-1.603354,73.139596,-1.220449,71.235069,-1.237280,131.527842,-1.628926,101.900753,-0.978576,109.504647,-1.041557
3684274322.409015,0.000000,123.008414,-1.978515,125.856855,-1.992397,118.034662,-1.980060,93.117879,-2.178468,89.529747,-2.107153,69.258112,-1.803572,79.527173,-2.092616,136.211426,-1.983723,64.004956,-1.759352,89.985214,-1.445123,152.108048,-1.839575,89.761453,-1.396567,82.552722,-1.340663,80.009986,-2.006703,81.240326,-1.355163,89.197368,-1.354162,77.732777,-2.005434,92.503045,-1.296560,132.720950,-1.691255,76.476505,-1.969352,65.001680,-1.534436,121.021918,-1.674257,119.079967,-1.652116,75.509647,-1.793904,128.034507,-1.467741,77.596814,-1.722877,77.985361,-1.719581,74.610699,-1.339969,77.200166,-1.326060,118.656363,-1.716006,100.452031,-1.043741,102.076028,-1.039761
3684274322.510764,0.000000,115.355508,-2.187563,124.785692,-1.906145,126.847269,-1.985370,83.126560,-2.194275,80.542814,-2.167000,71.224618,-1.908543,76.502855,-2.152167,122.369073,-2.001235,66.623375,-1.746561,90.673033,-1.426794,142.672486,-1.868887,93.262574,-1.457926,86.736501,-1.422451,73.067761,-2.133048,90.300601,-1.298390,93.294562,-1.437032,75.253166,-1.917526,91.067483,-1.380756,120.604624,-1.754264,78.187505,-1.855924,67.514489,-1.540111,128.553020,-1.661232,120.993810,-1.747550,81.550154,-1.845067,123.621979,-1.598302,78.424155,-1.720417,77.253391,-1.656057,70.182856,-1.416720,71.014804,-1.349629,139.679874,-1.563917,94.356285,-1.046857,105.453829,-0.926707
3684274322.611497,0.003906,122.796154,-2.191683,119.622256,-2.073550,138.208770,-2.051432,84.954383,-2.172231,83.369901,-2.227387,68.908448,-1.883863,85.833563,-2.198077,136.205539,-2.046007,68.091822,-1.832821,88.631453,-1.464802,131.016989,-1.999723,88.149068,-1.393060,87.729052,-1.405362,75.678083,-2.083590,93.533267,-1.349468,95.349577,-1.430504,73.252286,-2.053626,90.734314,-1.486106,119.600824,-1.928937,74.925580,-1.852259,72.173668,-1.474630,125.682248,-1.829717,133.345477,-1.654598,82.856583,-1.756319,118.513125,-1.682759,79.951996,-1.730186,85.790151,-1.759132,70.619710,-1.377007,75.923905,-1.328769,139.183230,-1.638205,102.770286,-1.090388,114.194672,-1.120738
3684274322.711224,0.000000,125.763574,-2.032281,149.680210,-1.939161,140.187851,-1.956144,80.740312,-2.182883,86.538371,-2.189104,71.942140,-1.865368,81.456072,-2.188042,130.129615,-1.950295,65.571359,-1.795432,86.936019,-1.399404,139.111769,-1.972890,87.650052,-1.420288,93.121599,-1.379723,79.494303,-2.056045,94.537918,-1.322712,97.376040,-1.257213,77.112547,-1.980835,95.677672,-1.381627,132.105336,-1.824024,78.010549,-1.838580,69.279485,-1.507298,120.435312,-1.701946,123.042426,-1.756294,79.291213,-1.801606,118.047782,-1.533735,73.380173,-1.786767,83.964740,-1.660669,75.275579,-1.309973,72.687169,-1.307548,124.678703,-1.626089,109.702861,-1.153451,108.547561,-0.991679
3684274322.812953,0.003906,131.045593,-2.020272,123.041699,-1.995038,126.812580,-1.939324,86.619795,-2.102841,88.350007,-2.186728,65.913519,-1.855457,90.458578,-2.114565,145.221654,-1.973223,75.475074,-1.764732,85.003695,-1.461930,133.545810,-1.973804,93.283500,-1.491140,89.105046,-1.383714,80.448759,-2.058452,87.549692,-1.317021,94.633843,-1.296756,79.351998,-1.917877,94.512923,-1.312264,120.168195,-1.798269,87.224911,-1.823664,67.691111,-1.482805,119.775326,-1.660233,120.602983,-1.741903,76.955525,-1.789463,115.513557,-1.563276,82.364011,-1.770533,81.739489,-1.665927,73.151418,-1.353169,77.839017,-1.395255,130.700358,-1.660432,109.579587,-1.017620,116.465815,-1.033356
