Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha)
3684275160.140819,0.050781,325.312420,-2.264529,349.107274,-2.576521,489.158379,-1.956848,281.937882,-2.482392,317.522108,-2.568987,197.957829,-2.507584,289.656284,-2.679761,353.831715,-2.096737,200.012529,-2.291675,264.902870,-1.930985,379.378112,-2.200101,261.097138,-1.720670,220.263163,-1.743486,221.701986,-2.545143,264.346616,-1.682220,240.859661,-1.507540,246.285159,-2.344581,283.723898,-1.418584,424.908350,-1.844476,261.986880,-2.234325,182.385229,-1.934693,544.944697,-1.938502,555.576827,-1.673645,258.883642,-2.411851,298.657429,-1.819745,256.785685,-2.290844,251.434319,-2.208495,210.524326,-1.757129,250.881213,-1.702750,473.402325,-2.374660,266.379260,-1.423788,325.660104,-1.197725
3684275160.240546,0.042969,471.996543,-2.616792,497.607049,-2.428993,562.652002,-2.526456,340.655922,-2.642301,343.367516,-2.528183,273.692634,-2.484565,324.751521,-2.341447,790.886300,-2.250697,220.091083,-2.373995,335.714648,-1.819841,551.361675,-1.928740,278.193097,-1.746549,282.744698,-1.556627,315.635265,-2.570634,302.064606,-1.554266,274.106543,-1.742779,335.790262,-2.543169,274.384404,-1.570273,426.786051,-1.947186,272.730592,-2.193456,188.436254,-1.947773,315.892581,-2.108102,503.097240,-1.948381,310.875738,-2.203399,593.245755,-1.902333,270.535493,-2.330728,315.543443,-2.055294,190.033628,-1.622202,210.346414,-1.878311,487.172034,-2.032094,297.575877,-1.178092,325.525013,-1.261526
3684275160.340803,0.027344,363.367486,-2.696028,372.376990,-2.340429,402.817486,-2.564030,373.948654,-2.585869,281.608936,-2.540596,219.223519,-2.427899,304.356655,-2.712341,469.333014,-2.140738,214.885988,-2.407068,260.761342,-2.056660,472.216928,-2.221868,272.654327,-1.786944,279.682368,-1.761809,234.710333,-2.585813,279.223967,-1.676904,323.512365,-1.837542,257.914889,-2.424711,268.993481,-1.882242,365.998259,-1.995819,287.270713,-2.478515,218.590369,-2.071918,416.232227,-1.981037,429.827978,-2.411926,253.509319,-2.144904,394.976462,-1.704879,263.816588,-2.013191,291.499351,-2.082732,272.959822,-1.631363,206.863564,-1.670005,656.602643,-2.107051,287.509472,-1.328085,363.595354,-1.506331
3684275160.440537,0.132812,829.486686,-2.180566,5154.174776,1.965814,1048.742781,-2.229624,398.244817,-3.056854,686.525873,-2.465685,401.159968,-2.638166,549.574266,-2.184868,1728.383089,-2.432611,561.178380,-2.681840,445.483966,-2.313625,638.030846,-2.301186,706.954693,-2.099875,617.648260,-1.835189,375.263907,-2.340384,558.300850,-1.543650,441.100858,-1.670836,779.523639,-2.571737,796.405072,-1.423439,957.131564,-2.703608,420.106492,-2.707897,342.612050,-1.844581,738.117679,-1.765618,1470.572595,-2.221791,692.973150,-2.025427,1469.656090,-1.574014,363.629800,-1.952967,472.810619,-1.768307,346.161748,-1.962723,427.805319,-2.001484,539.263175,-1.988943,809.551761,-1.167466,594.762488,-1.718846
3684275160.540282,0.183594,2774.381215,-3.095818,1881.132662,2.683380,1677.508457,-2.651371,693.126166,-2.658082,577.002900,-3.000503,677.725401,-2.307996,436.855356,-2.996277,2493.557775,-0.881500,593.638450,-1.990994,665.742330,-1.637928,2402.344852,-1.128427,681.651268,-1.831059,539.122907,-1.630213,435.889278,-2.684506,465.653689,-1.652248,683.613148,-1.633575,692.553062,-2.651144,678.239572,-1.009006,1270.547624,-1.409168,499.028569,-2.764636,576.864016,-2.125162,829.726552,-1.615079,1917.770242,-1.971912,550.142200,-2.079295,578.825086,-2.074619,537.002992,-2.041830,600.756336,-2.179948,509.449783,-1.860154,487.157769,-1.779984,2230.428104,-1.774930,966.931791,-1.130494,1036.426917,-1.864838
3684275160.640015,0.199219,872.735478,-3.049090,1531.096085,-1.692466,857.935024,-2.240603,740.642863,-3.041169,530.652160,-2.753274,697.025311,-2.346615,611.387977,-3.045328,1509.101692,2.981050,576.365297,-2.612724,974.836250,-1.370454,1102.169412,-1.895599,1285.513416,-1.940003,963.479896,-1.877179,844.137902,3.131005,1130.210715,-0.841429,769.694989,-2.329155,1050.670109,-3.041434,753.161476,-1.559701,5238.414266,-2.557824,646.862922,-2.552166,1312.655652,-2.555482,1946.307387,-2.828886,1262.238687,-1.180693,1646.492493,-3.121089,970.719430,-1.837586,696.378904,-2.265361,491.266699,-2.552518,1920.409116,-0.632949,507.328418,-1.924472,834.362904,-3.079271,632.096220,-0.850252,1679.468407,-2.174409
3684275160.740745,0.105469,800.431734,2.451207,1046.638577,3.000058,804.281484,2.887542,804.428874,1.991805,873.833382,2.382048,622.301896,-3.117660,615.266942,2.437364,526.454214,-2.878023,1632.443172,2.576951,594.993141,3.056343,841.692942,2.097140,585.744146,-2.931336,886.247597,-2.845510,988.452145,2.010657,1049.363817,3.026635,742.141133,-2.854197,807.009137,2.553360,603.182455,3.126208,824.894410,-2.932465,772.402117,2.754971,498.158867,3.039278,1073.205079,2.261397,832.997919,2.527417,454.294484,2.579039,785.691522,2.342199,736.033599,-2.418570,764.162583,-2.852952,979.269858,-2.894994,491.652554,-3.017171,1179.385334,2.965276,820.484799,2.494514,1157.829560,-3.077192
3684275160.840479,0.089844,711.617307,2.574642,751.767640,3.033940,933.189318,2.638411,378.885658,2.031941,415.138200,2.300039,903.445166,2.499360,552.632028,2.359895,2249.471577,2.884375,584.194165,2.727734,351.149703,2.974876,459.751778,-3.083354,562.436636,-3.101873,424.028655,2.823710,455.509693,2.753145,579.495103,2.907452,808.238102,3.054984,452.647333,2.989373,663.100899,-3.004200,637.002005,2.736612,412.485100,2.867572,544.190308,-2.918871,445.093543,2.919948,598.251719,2.971413,597.142186,-3.115641,599.376008,2.524749,547.238154,2.896823,474.774987,-3.129949,682.661476,2.834851,332.488019,2.834413,624.415880,-3.103543,755.480117,-3.127392,315.803179,-2.815026
3684275160.940553,0.023437,596.007870,2.718588,748.900863,2.683398,662.422145,2.305870,357.247133,2.394815,645.586347,2.007154,378.761718,2.501226,478.649250,2.563312,399.469220,2.668945,301.461473,2.619716,567.677459,2.947210,677.899817,3.120836,710.617580,2.969644,362.251478,2.905293,491.207308,2.868671,399.543832,-3.019026,488.519456,2.681567,444.133512,2.598064,288.068210,2.900419,514.413482,3.037208,680.993105,2.924821,379.963080,-3.048094,574.302071,3.057532,571.061193,3.037794,513.738863,2.574755,619.353717,3.030497,659.677796,-3.007360,465.648012,3.126952,371.001340,3.002347,347.322181,-2.697741,629.280645,2.695044,614.880743,-2.972179,417.903110,-2.778110
3684275161.040281,0.093750,1221.501132,1.673942,752.506845,2.755077,540.781265,2.387530,680.448548,2.801169,1301.153131,2.760073,393.910391,-2.974334,444.072743,2.689159,1390.245139,-2.800138,516.507853,-3.104560,595.235149,-2.808631,590.802576,3.139240,1189.501421,2.959207,512.670077,-2.697857,431.460993,2.841877,762.590323,2.931564,649.711969,3.118424,478.852820,-2.863815,605.038291,-2.622940,882.482735,2.768013,554.529160,3.104771,532.154755,-2.867219,1244.304957,-2.851669,787.226126,-2.376333,533.338345,-2.990514,879.870396,-3.007959,476.755257,-2.892328,468.412297,2.862904,508.133158,-3.080698,333.134436,-2.652371,779.141208,-2.561866,5846.624217,-2.686539,831.132608,-2.102224
