Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha)
3684274130.363889,0.539062,1605.857628,2.492152,5452.731102,-1.052312,2222.194675,0.989382,2130.535535,-2.831269,1855.635628,-2.702103,679.803351,0.518815,772.149823,2.119215,580.234077,-1.945417,695.715868,0.351291,1622.380287,2.128411,1301.587688,-0.725373,1223.651380,-1.008858,822.199136,1.582953,1182.644891,-0.963720,3161.650521,0.227281,631.612065,1.790751,668.558822,-2.700160,1599.822123,-0.455967,1120.668106,-2.564880,1803.307676,-1.014867,1065.881363,-1.024097,2996.378141,-0.366162,1616.113402,-2.227868,778.572400,-1.785040,1182.944710,0.969655,4421.560840,2.846252,884.678471,-1.414137,919.453655,0.630220,1010.349430,2.216896,1028.400591,-3.020489,1852.269605,1.214129,894.858118,-2.255849
3684274130.463621,0.226562,1098.581373,2.324651,1364.853285,1.080317,1186.477031,0.580366,1642.763277,0.868095,835.685494,1.771457,565.014310,1.721685,993.622611,0.932891,1510.982063,0.717010,519.733958,1.535614,835.778765,2.132406,751.657149,1.521101,1905.820562,1.941958,767.231020,1.522288,747.827629,0.595035,506.095059,1.646173,919.411801,1.970155,1003.909390,1.519205,1185.980979,-3.070581,1367.700817,0.470943,1209.682223,1.472304,525.751488,2.356652,2684.120885,1.645933,1056.306648,1.682181,790.257836,1.599682,579.184891,1.551576,992.351106,1.714379,785.052479,1.304715,647.653417,2.672291,531.366199,1.365594,884.968763,1.801835,1249.295271,1.554091,868.267578,1.892893
3684274130.563355,0.199219,618.556250,0.700922,1535.535716,1.054665,535.054948,1.063016,1272.170393,2.095530,6068.688637,-1.383882,702.112838,1.364432,900.153339,0.915420,565.984391,0.996670,608.843407,1.117412,541.539143,1.595710,1081.006274,2.758423,645.368101,1.329612,1068.192331,1.332956,1000.608649,1.053498,708.720991,1.466872,577.149961,1.821724,812.868918,1.574526,574.818636,1.575213,876.389285,1.447083,663.749323,0.990054,706.239258,0.587492,883.480953,1.035691,872.932363,1.801084,988.604146,0.892596,1164.230122,0.968149,1643.156183,1.285010,844.171986,0.513668,624.875138,1.443047,1962.526675,1.511128,1768.899930,1.581560,1166.098570,1.622814,561.071524,1.913197
3684274130.663089,0.546875,2053.315994,-1.497483,1480.509059,2.449569,652.737196,0.517904,1500.086068,-1.779767,1178.243556,1.870691,1754.611285,2.674943,1061.476009,-0.498147,1515.287595,-3.108975,1802.094660,1.232329,870.956379,-0.321015,2231.710724,-1.764509,710.255650,2.953190,959.714957,-0.084153,9764.447759,-0.165203,1787.543640,-2.497681,703.722609,-1.332641,2614.784274,0.374830,1050.431406,1.882442,1270.728575,-0.705605,4048.011794,1.731861,3190.433815,1.929286,705.950560,0.880062,651.390795,-2.427853,1073.816835,2.041199,1770.157428,-0.271351,804.720222,-0.451459,1833.514796,-1.526144,576.052578,-0.001232,1131.982053,3.118791,1301.080554,-1.287264,1178.036335,0.687386,1087.709977,-0.599038
3684274130.763819,0.367187,2268.414310,2.691912,1023.488814,-0.225693,780.371903,2.434137,595.988344,1.265293,843.462063,0.539166,865.507183,0.790331,891.608546,0.710227,1570.969012,1.970282,1486.201369,1.287007,1677.002855,2.231089,1497.483993,1.762904,851.880591,1.693144,1370.217373,0.865123,1075.220272,-0.611012,1298.946103,1.807911,2093.072104,2.792578,1551.308160,0.384034,699.555212,1.865326,1100.471066,1.027251,895.865275,2.586497,2930.269270,1.987130,1425.149489,-0.093515,1733.289388,2.261313,1043.829001,0.327896,2786.194669,-1.196034,1203.616713,1.993511,2079.521296,1.486377,1456.027157,1.998243,777.674476,1.488272,636.176453,1.201261,1082.933037,2.576625,1153.143218,2.389857
3684274130.863554,0.457031,1414.689178,-2.065751,878.224664,2.476584,1401.829415,1.991075,4154.597529,1.388846,2033.283581,1.116019,739.922067,1.364121,1397.082272,-0.078891,1084.670372,3.038233,1161.885392,1.790381,919.934716,1.531987,7414.904956,0.799752,987.946430,1.316739,651.046138,3.097021,2737.566098,1.604485,2169.080573,2.303274,1347.359965,1.757793,1335.910316,1.262181,973.546611,2.341711,4885.013797,1.309090,1060.577044,1.520973,1294.670078,2.445424,1906.010764,-0.547052,1139.403981,2.974437,676.643610,1.520450,2264.087051,2.603437,695.441995,1.787123,838.300165,1.349103,3056.595587,2.040233,1740.839029,1.110412,1686.976124,1.048222,1121.878701,2.292402,1774.845561,1.316993
3684274130.963286,0.492187,870.224367,-1.984738,739.532696,1.266406,961.658230,-1.640022,1975.111105,2.581981,1581.233933,-0.898733,1686.153928,2.713992,1327.399785,0.183497,2752.104110,-2.777720,1501.589599,-1.040692,884.474633,1.362210,5193.514821,1.118079,1131.143051,-2.970586,1521.235893,1.774204,5195.692945,2.646111,1491.312999,1.304258,2100.707818,-1.694536,1725.588654,-0.617619,1926.532902,-2.494731,787.701248,0.634563,2981.298226,0.835727,2112.948396,-3.106639,1743.849120,-0.034558,2330.389048,2.709501,1049.182716,-1.581531,596.381499,-2.823604,1751.789522,-2.379037,4910.341284,0.406952,2574.400612,-0.701819,1734.281232,0.232356,1072.514595,0.137376,1553.527056,2.987536,1066.892330,-0.249309
3684274131.064017,0.464844,1377.291129,0.574357,1590.562556,1.541889,3396.355608,-2.203133,924.887305,-2.479039,2503.688432,2.884412,2379.060650,-2.824523,2778.350377,0.537107,1808.287982,-0.802362,874.876762,-2.034443,2100.014003,-0.635760,3716.300831,-0.618881,2964.123426,0.622192,2103.750845,-0.898214,1945.079778,-1.269136,1195.823878,-0.020956,859.794535,-0.583763,1511.347149,-1.234863,1379.430670,-3.005645,3988.383849,2.434809,848.199143,-1.041143,2714.664065,-3.012368,753.670725,-3.024179,1830.779015,-1.005572,3765.116170,-0.592195,1517.141974,1.533277,774.375032,-1.013009,1615.361249,-2.448670,1130.354014,-2.185462,1083.485502,1.614065,930.806976,2.742151,3896.646106,1.131847,2406.342595,-1.713199
3684274131.164747,0.496094,1620.350896,2.125681,2100.599660,-1.717153,2344.553723,-0.869057,1132.792960,-0.372577,3247.885380,-0.007684,2191.729704,-1.239527,1326.621322,1.160551,5242.708839,0.322754,1939.944217,2.100569,998.477581,-0.201771,1355.123968,0.467068,2747.195953,1.110210,1047.851812,2.269471,1435.277984,2.909629,1638.154821,-1.208366,2119.758172,2.464352,1373.006902,2.225266,3460.965409,0.236841,1014.354806,0.592354,1479.384503,0.886194,2265.315383,-1.696605,1806.535378,1.590498,889.884973,-0.547178,3618.738722,0.097007,1597.269745,1.171793,1809.889978,2.403093,845.641243,2.019249,2381.013337,0.183214,1158.053085,-1.878766,1053.397035,1.287713,3513.429388,-1.419279,1603.330433,2.471078
3684274131.264481,0.515625,769.351233,-1.074332,2826.677822,0.534184,1755.627207,-0.579086,912.530143,-1.132577,1230.262974,1.248124,4267.323204,-2.177179,1679.588787,1.309565,1696.703439,-2.926295,1803.878028,-2.209238,1883.325735,1.302117,1816.256146,-0.240661,1041.711753,1.202959,2496.565165,-2.102152,2731.505481,1.096741,1261.476622,-1.624823,1976.193080,-1.831588,1479.016976,-0.364390,1569.006553,-3.056919,1236.373492,-1.561976,819.584209,2.813699,1462.813781,-0.652505,1331.123432,-0.054771,1124.458677,1.102756,657.478240,-0.501335,1141.172843,-1.055661,871.181807,2.510629,1045.589236,-2.260926,1773.376060,-0.304816,859.762948,-0.490292,2195.888528,-1.885034,1482.165090,1.759406,1273.699015,-2.550207
