Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha)
3684274647.289206,0.296875,1754.249715,-0.361820,2085.296071,-1.376315,1643.268380,0.491133,816.809440,-0.317422,1045.775880,-0.789131,750.884898,0.100568,677.732935,-0.897361,783.048320,0.551756,705.289948,-0.379701,1233.296485,0.426514,978.665922,-0.247253,624.227334,0.028800,1191.883623,0.671056,668.437462,-0.728653,450.239052,0.469978,666.297005,0.273262,1623.302632,0.049984,583.102647,-0.030163,629.252263,-0.163544,668.649393,-0.353307,624.807336,0.479389,986.475852,0.444626,653.079274,0.069292,1079.939405,0.748398,1650.971704,-0.971967,435.000910,-0.311177,1024.920492,0.710316,793.378863,0.401538,602.665002,0.076946,899.021139,1.993911,1164.817412,0.236324,689.747202,0.819748
3684274647.389268,0.167969,1841.523123,1.619532,554.685456,1.795382,842.265173,1.704004,500.361972,0.843571,875.176576,0.796230,598.970776,1.103556,634.783082,1.380159,719.674674,1.273161,867.800472,1.518515,989.600438,1.339497,1581.231628,2.130797,923.454982,1.488952,601.690424,1.608100,730.309382,0.740196,640.862199,1.958719,507.453197,1.793155,1165.561880,0.493497,1806.029693,2.203737,1265.556106,-0.623254,607.289718,1.101641,458.809910,1.999734,821.700038,1.527022,868.570900,1.896088,443.295142,1.664404,956.731786,1.233592,652.137208,1.375306,1411.668549,0.344040,594.712136,1.980491,388.308119,2.099022,2108.467555,0.360626,611.406159,2.939457,603.242688,1.777447
3684274647.489001,0.050781,404.671075,1.843669,349.198938,2.427609,434.001807,2.155392,288.407909,1.837890,298.659765,1.864461,187.806261,2.023841,285.369496,2.054670,370.510903,2.509590,198.889192,2.211324,243.486468,2.631591,404.894970,2.675584,247.818241,2.713578,234.139109,2.716594,258.823640,1.750678,196.383835,2.707839,235.678798,2.630630,243.585999,2.094738,256.693014,2.677388,333.503337,2.234246,228.121291,2.072811,155.040026,2.448013,412.225347,2.558270,356.724613,2.489549,213.546278,2.181323,347.032420,2.509822,327.114360,2.404136,242.692946,2.320284,217.866061,2.627940,185.802103,2.628952,517.801220,2.411751,300.679322,-2.988216,318.134296,3.098113
3684274647.589731,0.125000,1477.329652,1.475254,4104.464190,0.350537,689.630479,1.641631,545.885983,1.569944,454.640360,1.466387,345.440036,2.130815,397.313750,1.675417,891.746856,1.625121,394.525852,1.809108,625.934503,2.317171,654.762709,1.234210,1723.023271,2.328042,592.290113,2.549665,568.292662,1.469962,535.973167,2.079074,1047.267003,-2.322372,471.086220,1.613236,529.049818,2.798557,785.267586,1.161057,546.616473,2.019722,495.419903,2.295012,595.664012,1.925162,1049.316025,1.494105,496.833463,2.328636,787.448991,2.069325,516.890599,2.013516,390.333742,2.588260,442.999122,2.110167,440.883677,2.666628,1348.695108,2.022285,979.855888,-2.554630,1080.275334,2.456336
3684274647.690477,0.257812,1773.031809,2.034674,1146.310021,2.675957,1363.723538,-2.719642,542.059766,1.780574,604.376006,1.802952,946.084629,2.363612,823.353607,1.793761,5842.760722,-0.481248,508.123408,2.896500,862.357665,-2.934698,826.671227,2.026638,865.004267,2.985066,1336.394003,-3.056787,545.321466,2.214758,1292.200763,2.828996,785.110195,-3.028771,587.239238,2.034472,696.906667,-2.555303,816.370847,1.819237,573.410582,1.950339,434.825906,2.951998,1915.164821,1.013961,1049.374039,1.823229,952.005206,2.559454,1002.279109,1.915327,599.199502,2.024177,682.179495,2.649812,794.219359,2.912085,934.424350,2.690953,1184.644698,1.921451,660.373334,-2.762940,1094.343078,2.898495
3684274647.790654,0.085937,1025.252114,1.879563,659.711128,1.121699,583.200860,1.654551,426.332389,1.405864,431.465339,1.596206,460.181773,1.444590,289.290021,0.951904,604.870224,1.701239,426.765009,1.566127,370.592301,1.784281,490.611657,1.578495,466.593083,2.095880,442.445100,1.799506,473.716071,0.920823,502.568628,1.953784,485.391150,1.780081,320.227628,1.612773,400.241169,2.188309,548.388356,1.553282,564.449044,1.573836,400.661507,1.871628,512.467961,1.902349,573.763625,1.303173,342.317641,1.560016,429.994593,1.299743,340.053523,1.834193,626.642186,1.747484,332.095999,2.121215,389.016616,2.085416,815.635952,2.077524,1240.296743,2.674792,963.652799,2.108358
3684274647.890388,0.015625,777.884882,1.199282,341.479091,1.572001,434.846968,2.028448,312.134610,1.320257,388.061981,1.504862,322.997396,1.905655,238.036576,1.713310,401.887830,1.818548,243.744534,2.093881,300.328998,2.304571,456.511214,1.760856,432.764185,2.155655,316.741306,2.247005,366.550100,1.661703,453.247316,2.572557,261.394618,2.267351,262.498452,1.598513,328.740167,2.482560,481.092411,2.090602,284.287028,1.739627,268.586575,2.123869,480.233302,2.208118,802.018095,1.805197,301.069712,1.656952,446.213216,1.843899,297.464591,1.940288,294.299430,2.097418,267.767206,2.214941,230.131161,2.491076,458.996778,2.424896,447.475405,2.285370,485.638070,2.059409
3684274647.990975,0.070312,563.618706,1.624888,447.438432,1.955677,465.856047,2.052456,324.127882,1.596394,427.394341,1.524193,264.418872,1.806444,312.434436,1.536073,492.538838,1.986074,330.926868,2.287918,448.897141,2.317487,588.480406,2.033728,297.549208,2.594141,569.833955,2.601295,344.357304,1.592305,422.095865,2.351522,417.375563,2.424518,456.998688,2.122819,382.605530,2.520208,697.970558,2.226969,306.030434,1.871728,384.016705,2.181268,900.685524,2.920342,1038.110504,2.631790,563.396685,1.707553,1466.074382,2.965322,508.391984,2.006364,492.522975,2.287507,278.718156,2.660051,358.288541,2.508021,2718.792331,-2.613230,544.025073,-3.088755,447.374638,3.099179
3684274648.091708,0.085937,688.679285,2.251652,732.551740,1.715344,768.392906,2.189271,938.651428,2.200248,440.926925,1.724283,633.773666,2.273787,714.292658,1.604277,690.306214,2.768592,267.374831,2.473747,562.983458,2.332626,854.602682,2.342110,368.866840,2.925955,429.849146,2.817421,453.886293,2.447354,707.678179,2.498337,461.081988,2.597944,416.289417,1.936409,641.880380,2.951074,512.267050,2.608347,555.993677,2.148019,351.977939,2.463903,553.063630,2.258611,1081.752690,1.928489,330.260970,2.169507,633.260619,-2.946658,398.310974,2.172499,454.262196,2.192850,335.416532,2.838295,444.004712,2.980147,605.657316,2.897980,390.458594,-3.034733,402.698932,2.975433
3684274648.191442,0.128906,675.952442,1.474663,887.210887,1.477246,1187.029528,2.766294,1413.512025,1.561592,542.549480,1.725128,675.002854,2.316072,875.420693,2.098090,957.698256,2.284387,434.890444,1.880217,726.442759,2.551397,729.750189,2.191759,718.687011,2.869040,630.121118,2.082964,447.760326,1.514957,711.284866,2.665473,532.590358,3.011416,495.434488,2.142980,735.826664,2.431679,1728.934270,1.785486,460.866478,2.027680,705.976313,2.564401,1242.433368,1.763314,1137.096089,2.500986,371.836446,2.076537,561.224645,2.205929,726.177346,2.023741,398.698068,2.421067,544.305173,1.903429,519.294985,2.429928,988.430310,-3.062139,597.423742,2.705694,435.897684,2.418845
