Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha),RSS
0.000000,0.000000,62.360911,1.139671,59.632365,1.138325,55.042310,1.148645,60.166379,1.138395,57.072359,1.148323,56.260686,1.143465,58.566773,1.133407,57.865968,1.087651,59.951406,1.185500,54.293441,1.169484,57.008050,1.157134,58.440191,1.160295,58.334380,1.177453,55.180941,1.137168,53.988336,1.252097,59.828769,1.209299,55.795473,1.167926,56.344107,1.204372,59.128359,1.187803,53.998223,1.176443,56.422663,1.182160,56.528310,1.218643,57.801129,1.228187,58.302540,1.247653,57.415197,1.301177,61.544325,1.219760,57.599386,1.238147,57.609891,1.336586,56.957175,1.330484,61.075136,1.182739,61.884567,1.213992,59.648329,1.263424,-39.064489
0.100000,0.000000,72.754795,0.999813,67.949859,1.061051,67.251238,1.100406,70.365436,1.028386,65.879455,0.989774,62.690646,1.096898,71.908165,1.033217,67.836761,1.001666,67.798748,1.067977,70.956945,1.041325,67.086888,1.097747,68.811877,1.006827,65.441454,1.052352,65.734984,1.031488,62.788076,1.195556,68.061809,1.028921,61.630148,1.059308,67.859255,1.141002,64.316468,1.113790,67.440896,1.087488,63.181306,1.153309,62.833956,1.088722,66.878129,1.118801,71.310824,1.045049,65.250128,1.186828,71.192880,1.172205,65.043203,1.257705,69.739466,1.162580,65.277973,1.191661,68.198478,1.189278,73.344087,1.104193,72.942626,1.207221,-40.386232
0.200000,0.000000,64.435508,1.101104,70.339033,1.103822,62.678927,1.122372,63.909775,1.161628,68.198806,1.150805,61.688599,1.103724,68.323569,1.133330,66.732849,1.076700,70.373115,1.129485,62.683874,1.166065,64.012868,1.120283,65.674983,1.173805,62.760730,1.129168,60.338981,1.127706,63.558837,1.161126,64.879408,1.170448,61.153604,1.201265,65.641965,1.213750,61.196938,1.169885,62.654426,1.168669,61.049470,1.185882,66.153453,1.204920,63.937975,1.256609,64.714552,1.323195,61.158259,1.258872,62.676649,1.220081,71.776129,1.249630,70.272043,1.212601,66.354203,1.251301,68.896982,1.246862,66.623599,1.334127,68.680185,1.307480,-40.137550
0.300000,0.000000,73.489953,1.525149,70.978954,1.505278,69.456480,1.474598,64.821838,1.529433,64.644285,1.532093,67.110822,1.459614,67.386184,1.570861,68.986416,1.551736,66.216941,1.607765,68.796937,1.521463,70.320039,1.548220,69.171210,1.547109,66.868427,1.590080,65.817378,1.548916,65.473337,1.582093,67.381331,1.595172,68.138149,1.510231,69.225586,1.611507,68.720787,1.605093,63.801768,1.583797,66.887392,1.636144,73.061173,1.597604,65.307303,1.715999,67.370625,1.699092,68.577532,1.646711,63.648769,1.702771,69.702693,1.634593,73.096115,1.666653,69.250758,1.696373,69.628370,1.699316,71.844529,1.698598,67.359180,1.628588,-40.472423
0.400000,0.000000,82.139989,2.069284,89.852897,2.018742,75.169651,2.023359,80.973758,2.066423,79.667450,2.046251,82.496282,2.049295,82.902501,2.049229,85.257646,2.055755,80.537395,2.073376,73.347040,2.116393,80.306908,2.068382,82.247339,2.079801,76.469100,2.074757,76.439522,2.028351,71.970647,2.223561,77.694968,2.032436,74.885326,2.161889,76.634325,2.104841,75.786564,2.108377,72.706647,2.151137,71.860636,2.114276,75.364014,2.207610,80.637992,2.162893,81.646668,2.131936,73.842321,2.192123,74.083151,2.214111,72.068812,2.218164,73.722980,2.215737,81.319611,2.184822,77.771636,2.106272,82.532885,2.222580,83.892703,2.175468,-41.583395
0.501000,0.000000,95.659350,2.251029,90.552345,2.262904,84.227371,2.349252,92.351735,2.298823,83.627985,2.321096,89.322218,2.386628,92.124838,2.323584,87.950595,2.305729,84.252181,2.382118,84.060171,2.311092,92.087490,2.382226,88.381830,2.396031,90.850295,2.293697,81.339902,2.314950,81.954506,2.485655,92.061017,2.432198,80.266169,2.411056,84.400009,2.409780,89.125355,2.415391,85.493498,2.426706,86.658236,2.402654,85.534969,2.405737,87.703616,2.446703,88.907479,2.450277,92.071702,2.326266,93.876846,2.417534,84.878353,2.463230,90.219148,2.406409,90.462235,2.520801,90.002323,2.435238,87.217883,2.506568,90.284377,2.450443,-42.700703
0.601000,0.000000,96.980436,2.361007,103.782807,2.340409,87.950480,2.472164,101.461531,2.420401,90.586102,2.418833,86.014172,2.490153,86.800476,2.423258,92.485575,2.416550,107.283207,2.478906,86.735750,2.437029,83.556704,2.451475,93.385689,2.397970,84.839642,2.411169,86.879408,2.527508,88.924116,2.464625,84.018469,2.451844,93.405037,2.511957,91.792763,2.532093,92.606945,2.508820,91.601603,2.469446,85.638558,2.483611,94.533579,2.511579,86.625040,2.490251,86.220127,2.455020,89.219693,2.463811,94.258443,2.537894,102.037440,2.480372,93.294310,2.524744,91.391272,2.466666,94.111422,2.612104,97.178111,2.583211,97.806162,2.418881,-43.158402
0.701000,0.000000,104.426131,2.362189,104.708591,2.260909,91.036096,2.367278,106.999370,2.373551,98.861478,2.344661,91.023134,2.420665,99.633304,2.336510,96.524991,2.368701,97.619086,2.507842,92.038873,2.362206,86.711202,2.358665,99.207908,2.394840,94.621615,2.366058,91.528486,2.324836,91.331855,2.522708,96.684733,2.419149,92.235537,2.416649,95.211072,2.467013,96.263325,2.476558,94.186449,2.425414,89.311322,2.441964,101.320897,2.391734,98.160600,2.458167,94.259589,2.424044,95.106444,2.463799,99.399499,2.498675,92.797923,2.480356,103.740913,2.532169,95.591012,2.465441,102.037175,2.525792,101.403346,2.491076,102.152419,2.536208,-43.375528
0.801000,0.000000,141.224625,2.284575,115.621876,2.464206,115.770367,2.428279,133.579972,2.441703,118.982953,2.321142,123.272810,2.317600,144.438692,2.346004,108.315707,2.342958,107.695317,2.453091,110.167788,2.375972,109.821506,2.387774,125.555252,2.426951,109.436695,2.442671,100.276086,2.364174,118.591751,2.587675,108.914199,2.418419,109.567437,2.475231,104.909638,2.355861,121.511776,2.442008,110.228473,2.414851,104.482973,2.529027,115.678151,2.508027,122.137464,2.499923,109.971801,2.536744,112.824841,2.430296,108.856636,2.437860,127.573743,2.626032,111.600528,2.635431,108.955089,2.621074,118.220536,2.433933,116.894906,2.556654,117.680188,2.483483,-44.712970
0.901000,0.000000,108.935433,2.306596,99.161724,2.254330,96.607819,2.321409,102.986737,2.221922,90.487330,2.329150,99.032824,2.277618,100.709537,2.265480,90.495067,2.351289,96.123796,2.319355,93.106719,2.433484,100.522665,2.315345,94.487976,2.348751,96.398791,2.310214,92.083048,2.237600,90.648516,2.481429,104.596312,2.321126,97.534319,2.313332,93.456160,2.312709,90.248960,2.359115,86.341172,2.401979,88.307284,2.359867,94.665288,2.300894,104.728782,2.413322,101.018581,2.430056,92.200782,2.360130,101.733495,2.454722,91.945169,2.483373,104.208090,2.422828,95.020495,2.496118,98.421963,2.441452,99.910816,2.410952,101.492973,2.467912,-43.425724
