Start of Trace:  2021-04-15__18:25:17
fs:  100.000000
0	-2.803670
1	-2.803033
2	-2.804307
3	-2.810041
4	-2.810041
4	-2.810679
5	-2.811953
6	-2.816413
7	-2.817687
8	-2.819598
8	-2.817687
9	-2.822784
10	-2.820873
11	-2.825970
12	-2.826607
12	-2.824695
13	-2.829155
14	-2.830429
15	-2.832978
16	-2.836164
16	-2.838075
17	-2.839349
18	-2.839986
19	-2.840623
20	-2.843172
20	-2.844446
21	-2.845083
22	-2.849543
23	-2.849543
24	-2.849543
24	-2.852092
25	-2.852729
26	-2.852729
27	-2.854640
28	-2.857826
28	-2.862286
29	-2.862923
30	-2.861011
31	-2.865471
32	-2.866745
32	-2.871205
33	-2.869931
34	-2.871842
35	-2.873117
36	-2.874391
36	-2.876302
37	-2.873754
38	-2.875665
39	-2.879488
40	-2.881399
40	-2.883311
41	-2.883948
42	-2.885222
43	-2.890319
44	-2.888408
44	-2.889045
45	-2.892230
46	-2.891593
47	-2.892868
48	-2.897965
48	-2.896690
49	-2.901150
50	-2.902424
51	-2.897965
52	-2.902424
52	-2.903062
53	-2.903699
54	-2.904973
55	-2.907521
56	-2.907521
56	-2.909433
57	-2.909433
58	-2.908159
59	-2.912618
60	-2.915804
60	-2.915804
61	-2.918990
62	-2.917715
63	-2.917715
64	-2.918990
64	-2.919627
65	-2.921538
66	-2.921538
67	-2.924087
68	-2.924724
68	-2.925998
69	-2.927909
70	-2.925998
71	-2.927272
72	-2.932369
72	-2.930458
73	-2.928547
74	-2.934281
75	-2.933006
76	-2.934281
76	-2.934918
77	-2.936829
78	-2.937466
79	-2.935555
80	-2.938741
80	-2.938741
81	-2.939378
82	-2.941926
83	-2.941289
84	-2.945112
84	-2.942563
85	-2.943838
86	-2.943200
87	-2.946386
88	-2.943838
88	-2.944475
89	-2.947023
90	-2.944475
91	-2.948935
92	-2.950846
92	-2.948297
93	-2.949572
94	-2.950846
95	-2.950209
96	-2.950846
96	-2.950209
97	-2.954669
98	-2.954669
99	-2.952757
100	-2.953394
100	-2.953394
101	-2.950209
102	-2.952757
103	-2.953394
104	-2.955306
104	-2.952120
105	-2.956580
106	-2.952757
107	-2.953394
108	-2.955943
108	-2.954032
109	-2.956580
110	-2.954669
111	-2.955306
112	-2.953394
112	-2.955306
113	-2.955306
114	-2.954669
115	-2.956580
116	-2.953394
116	-2.952757
117	-2.956580
118	-2.955943
119	-2.952120
120	-2.955306
120	-2.954669
121	-2.954669
122	-2.954669
123	-2.950846
124	-2.955306
124	-2.952757
125	-2.952120
126	-2.953394
127	-2.952757
128	-2.954669
128	-2.952757
129	-2.950846
130	-2.949572
131	-2.950209
132	-2.949572
132	-2.954032
133	-2.950209
134	-2.949572
135	-2.947660
136	-2.948935
136	-2.949572
137	-2.948297
138	-2.948935
139	-2.950846
140	-2.950846
140	-2.950209
141	-2.945749
142	-2.951483
143	-2.948935
144	-2.950209
144	-2.946386
145	-2.949572
146	-2.945112
147	-2.946386
148	-2.947023
