Start of Trace:  2021-04-15__18:04:26
fs:  100.000000
0	2.685793
1	2.684519
2	2.685156
3	2.681333
4	2.681333
4	2.681333
5	2.680059
6	2.678785
7	2.676874
8	2.676236
8	2.673688
9	2.674325
10	2.672414
11	2.674325
12	2.671139
12	2.669865
13	2.671139
14	2.671139
15	2.667954
16	2.666042
16	2.666680
17	2.667317
18	2.666042
19	2.664131
20	2.662857
20	2.664131
21	2.660945
22	2.659671
23	2.659671
24	2.660945
24	2.659034
25	2.657123
26	2.656486
27	2.654574
28	2.653937
28	2.653300
29	2.653300
30	2.651389
31	2.652026
32	2.649477
32	2.645017
33	2.649477
34	2.649477
35	2.645654
36	2.644380
36	2.645017
37	2.643106
38	2.642469
39	2.641832
40	2.641195
40	2.639283
41	2.639283
42	2.637372
43	2.637372
44	2.637372
44	2.636098
45	2.636098
46	2.635460
47	2.632912
48	2.634186
48	2.632275
49	2.629089
50	2.631001
51	2.630363
52	2.626541
52	2.629089
53	2.628452
54	2.623355
55	2.623992
56	2.623992
56	2.620807
57	2.622081
58	2.620169
59	2.615710
60	2.618895
60	2.613798
61	2.613161
62	2.611887
63	2.612524
64	2.609975
64	2.608701
65	2.607427
66	2.608064
67	2.608064
68	2.604878
68	2.604878
69	2.602330
70	2.603604
71	2.601693
72	2.599144
72	2.596596
73	2.600419
74	2.597870
75	2.599781
76	2.598507
76	2.595959
77	2.592773
78	2.594684
79	2.590862
80	2.592136
80	2.588313
81	2.590225
82	2.587039
83	2.585765
84	2.587676
84	2.585765
85	2.585128
86	2.586402
87	2.583216
88	2.580668
88	2.583216
89	2.580668
90	2.585765
91	2.582579
92	2.579393
92	2.581305
93	2.581305
94	2.576208
95	2.579393
96	2.580668
96	2.580668
97	2.577482
98	2.576845
99	2.575571
100	2.577482
100	2.575571
101	2.576208
102	2.578119
103	2.578756
104	2.574296
104	2.575571
105	2.575571
106	2.574934
107	2.574934
108	2.575571
108	2.572385
109	2.572385
110	2.572385
111	2.571111
112	2.574296
112	2.573022
113	2.571748
114	2.570474
115	2.573022
116	2.570474
116	2.571748
117	2.569837
118	2.572385
119	2.571111
120	2.567925
120	2.570474
121	2.567925
122	2.572385
123	2.571111
124	2.570474
124	2.571748
125	2.571748
126	2.569837
127	2.571111
128	2.571748
128	2.569837
129	2.571748
130	2.571111
131	2.574934
132	2.572385
132	2.573022
133	2.574296
134	2.575571
135	2.573022
136	2.574296
136	2.574296
137	2.575571
138	2.574934
139	2.573022
140	2.577482
140	2.575571
141	2.576208
142	2.578756
143	2.578119
144	2.578119
144	2.580668
145	2.580668
146	2.578119
147	2.580668
148	2.580031
148	2.580668
149	2.584490
150	2.584490
151	2.583216
152	2.586402
152	2.585765
153	2.586402
154	2.585128
155	2.587676
156	2.587676
156	2.588950
157	2.590225
158	2.590862
159	2.590225
160	2.593410
160	2.596596
161	2.595322
162	2.594047
163	2.594684
