Start of Trace:  2021-04-15__18:28:21
fs:  100.000000
0	-1.056038
1	-1.061772
2	-1.068143
3	-1.070055
4	-1.071329
4	-1.074515
5	-1.078337
6	-1.083434
7	-1.083434
8	-1.088531
8	-1.091717
9	-1.096177
10	-1.101911
11	-1.103822
12	-1.105097
12	-1.110194
13	-1.114654
14	-1.114654
15	-1.120388
16	-1.124210
16	-1.127396
17	-1.131219
18	-1.136953
19	-1.138864
20	-1.144598
20	-1.147147
21	-1.147784
22	-1.151607
23	-1.156704
24	-1.160526
24	-1.166898
25	-1.168172
26	-1.171995
27	-1.174543
28	-1.179003
28	-1.182189
29	-1.186649
30	-1.187286
31	-1.193657
32	-1.197480
32	-1.199391
33	-1.202577
34	-1.208948
35	-1.210859
36	-1.215956
36	-1.217868
37	-1.221690
38	-1.226150
39	-1.231884
40	-1.233159
40	-1.235707
41	-1.236981
42	-1.240167
43	-1.245901
44	-1.249724
44	-1.256095
45	-1.256095
46	-1.261192
47	-1.260555
48	-1.266926
48	-1.270112
49	-1.272023
50	-1.275209
51	-1.280306
52	-1.284129
52	-1.284766
53	-1.286677
54	-1.290500
55	-1.295597
56	-1.296234
56	-1.303242
57	-1.302605
58	-1.307065
59	-1.308339
60	-1.312162
60	-1.313436
61	-1.318533
62	-1.320445
63	-1.323630
64	-1.324905
64	-1.326179
65	-1.331276
66	-1.333824
67	-1.336373
68	-1.337010
68	-1.340196
69	-1.342107
70	-1.348478
71	-1.346567
72	-1.351664
72	-1.351027
73	-1.353575
74	-1.356761
75	-1.361858
76	-1.361221
76	-1.359309
77	-1.363769
78	-1.368866
79	-1.368229
80	-1.369503
80	-1.370778
81	-1.374600
82	-1.374600
83	-1.377786
84	-1.375237
84	-1.377786
85	-1.380971
86	-1.381609
87	-1.384794
88	-1.387343
88	-1.387980
89	-1.390528
90	-1.387980
91	-1.391165
92	-1.392440
92	-1.393714
93	-1.397537
94	-1.398811
95	-1.400722
96	-1.400085
96	-1.402634
97	-1.403908
98	-1.404545
99	-1.407731
100	-1.409005
100	-1.411553
101	-1.411553
102	-1.410279
103	-1.411553
104	-1.413465
104	-1.415376
105	-1.416650
106	-1.416650
107	-1.418562
108	-1.421110
108	-1.419836
109	-1.423022
110	-1.424296
111	-1.421110
112	-1.423659
112	-1.426844
