Start of Trace:  2021-04-15__18:01:35
fs:  100.000000
0	-1.872831
1	-1.876654
2	-1.874743
3	-1.875380
4	-1.876017
4	-1.875380
5	-1.876654
6	-1.876017
7	-1.872194
8	-1.875380
8	-1.876017
9	-1.876017
10	-1.878566
11	-1.877928
12	-1.877928
12	-1.880477
13	-1.879203
14	-1.877928
15	-1.879203
16	-1.878566
16	-1.881751
17	-1.879203
18	-1.879203
19	-1.879840
20	-1.879203
20	-1.879840
21	-1.879203
22	-1.883025
23	-1.881751
24	-1.881751
24	-1.883025
25	-1.883025
26	-1.883663
27	-1.885574
28	-1.883663
28	-1.884300
29	-1.884937
30	-1.884937
31	-1.884937
32	-1.884937
32	-1.887485
33	-1.886848
34	-1.885574
35	-1.888122
36	-1.889397
36	-1.890034
37	-1.891308
38	-1.886848
39	-1.890671
40	-1.890034
40	-1.888760
41	-1.889397
42	-1.890671
43	-1.892582
44	-1.890671
44	-1.893857
45	-1.890671
46	-1.895131
47	-1.893219
48	-1.893857
48	-1.894494
49	-1.895131
50	-1.897042
51	-1.896405
52	-1.896405
52	-1.896405
53	-1.900865
54	-1.900228
55	-1.900228
56	-1.901502
56	-1.902139
57	-1.904051
58	-1.903413
59	-1.900865
60	-1.905325
60	-1.905325
61	-1.904688
62	-1.906599
63	-1.909785
64	-1.909785
64	-1.911059
65	-1.907236
66	-1.909148
67	-1.910422
68	-1.911059
68	-1.912970
69	-1.914245
70	-1.912333
71	-1.914245
72	-1.915519
72	-1.918067
73	-1.917430
74	-1.918704
75	-1.918067
76	-1.918704
76	-1.920616
77	-1.920616
78	-1.919342
79	-1.921253
80	-1.925076
80	-1.922527
81	-1.923164
82	-1.921890
83	-1.921890
84	-1.923164
84	-1.926350
85	-1.925076
86	-1.925076
87	-1.925713
88	-1.929536
88	-1.928898
89	-1.929536
90	-1.930173
91	-1.930810
92	-1.929536
92	-1.933995
93	-1.933995
94	-1.936544
95	-1.936544
96	-1.937818
96	-1.937818
97	-1.935907
98	-1.938455
99	-1.938455
100	-1.941004
100	-1.943552
101	-1.942278
102	-1.944189
103	-1.942278
104	-1.947375
104	-1.944189
105	-1.948012
106	-1.948649
107	-1.950561
108	-1.949286
108	-1.951198
109	-1.951198
110	-1.952472
111	-1.955021
112	-1.956295
112	-1.955021
113	-1.958206
114	-1.960118
115	-1.955658
116	-1.960118
116	-1.960118
117	-1.960755
118	-1.962666
119	-1.963940
120	-1.963940
120	-1.964577
121	-1.965852
122	-1.966489
123	-1.965852
124	-1.969037
124	-1.968400
125	-1.969037
126	-1.969674
127	-1.970949
128	-1.973497
128	-1.969037
129	-1.970949
130	-1.974134
131	-1.976046
132	-1.974134
132	-1.976046
133	-1.974771
134	-1.976683
135	-1.974134
136	-1.976046
136	-1.978594
137	-1.978594
138	-1.979231
139	-1.977320
140	-1.980506
140	-1.982417
141	-1.979231
142	-1.981143
143	-1.980506
144	-1.981143
144	-1.981143
145	-1.981143
146	-1.981780
147	-1.980506
148	-1.984328
148	-1.981143
149	-1.982417
150	-1.984965
151	-1.983054
152	-1.981143
152	-1.981780
153	-1.984328
154	-1.982417
155	-1.981780
156	-1.981780
156	-1.981143
157	-1.981143
158	-1.981143
159	-1.980506
160	-1.981780
160	-1.980506
161	-1.979868
162	-1.982417
163	-1.977957
164	-1.981780
164	-1.981143
165	-1.977957
166	-1.981143
167	-1.979868
168	-1.977957
168	-1.977320
169	-1.977957
170	-1.974771
171	-1.976683
172	-1.976683
172	-1.975409
173	-1.976046
174	-1.975409
175	-1.974134
176	-1.974771
176	-1.970949
177	-1.970312
178	-1.969037
179	-1.970949
180	-1.970312
180	-1.967763
181	-1.965215
182	-1.962666
183	-1.965852
184	-1.962029
184	-1.963940
185	-1.962029
186	-1.960118
187	-1.958843
188	-1.960118
188	-1.958843
189	-1.955021
190	-1.953746
191	-1.956932
192	-1.950561
192	-1.948649
193	-1.949924
194	-1.949924
195	-1.946101
196	-1.948012
196	-1.941641
197	-1.946101
198	-1.941004
199	-1.942915
200	-1.939730
200	-1.938455
201	-1.938455
202	-1.935907
203	-1.936544
204	-1.934633
204	-1.932084
205	-1.931447
206	-1.932084
207	-1.930173
208	-1.926987
208	-1.929536
209	-1.926987
210	-1.926987
211	-1.923164
212	-1.925076
212	-1.926987
213	-1.921890
214	-1.921890
215	-1.921890
216	-1.921890
216	-1.919979
217	-1.920616
218	-1.919979
219	-1.919979
220	-1.918704
220	-1.918704
221	-1.918704
222	-1.915519
223	-1.917430
224	-1.917430
224	-1.915519
225	-1.916156
226	-1.912970
227	-1.914245
228	-1.914882
228	-1.914245
229	-1.914245
230	-1.914882
231	-1.914882
232	-1.912970
232	-1.916793
233	-1.912333
234	-1.913607
235	-1.914245
236	-1.913607
236	-1.914245
237	-1.912970
238	-1.915519
239	-1.915519
240	-1.912970
240	-1.915519
241	-1.911696
242	-1.914882
243	-1.911696
244	-1.914245
244	-1.912970
245	-1.914245
246	-1.912970
247	-1.912970
248	-1.911696
248	-1.912333
249	-1.912333
250	-1.914245
251	-1.914882
252	-1.912970
252	-1.914245
253	-1.914245
254	-1.914245
255	-1.912970
256	-1.914245
256	-1.914882
257	-1.912333
258	-1.916156
259	-1.914245
260	-1.916156
260	-1.916793
261	-1.914245
262	-1.915519
263	-1.914245
264	-1.912970
264	-1.915519
265	-1.912970
266	-1.912333
267	-1.915519
268	-1.915519
268	-1.912970
269	-1.915519
270	-1.914882
271	-1.914882
272	-1.915519
272	-1.914882
273	-1.917430
274	-1.914882
275	-1.914882
276	-1.914882
276	-1.919342
277	-1.916156
278	-1.915519
279	-1.916793
280	-1.916156
280	-1.916793
281	-1.915519
282	-1.917430
283	-1.916793
284	-1.916156
284	-1.918067
285	-1.918067
286	-1.919342
287	-1.918067
288	-1.916793
288	-1.919979
289	-1.920616
290	-1.921890
291	-1.919979
292	-1.919342
292	-1.919342
293	-1.923164
294	-1.919979
295	-1.921890
296	-1.921890
296	-1.923164
297	-1.921253
298	-1.921890
299	-1.922527
300	-1.922527
300	-1.922527
301	-1.922527
302	-1.924439
303	-1.924439
304	-1.926987
304	-1.927624
305	-1.927624
306	-1.927624
307	-1.929536
308	-1.926350
308	-1.929536
309	-1.926350
310	-1.930810
311	-1.926987
312	-1.930810
312	-1.928261
313	-1.929536
314	-1.930173
315	-1.927624
316	-1.929536
316	-1.928898
317	-1.928261
318	-1.927624
319	-1.930173
320	-1.930810
320	-1.930810
321	-1.930173
322	-1.930173
323	-1.930810
324	-1.930810
324	-1.928898
325	-1.933358
326	-1.930810
327	-1.928261
328	-1.930173
328	-1.930173
329	-1.930810
330	-1.930810
331	-1.932721
332	-1.930173
332	-1.929536
333	-1.929536
334	-1.930173
335	-1.929536
336	-1.925713
336	-1.926350
337	-1.928898
338	-1.926350
339	-1.925713
340	-1.925076
340	-1.925713
341	-1.925076
342	-1.924439
343	-1.925076
344	-1.925076
344	-1.922527
345	-1.921253
346	-1.920616
347	-1.921890
348	-1.917430
348	-1.919979
349	-1.919342
350	-1.918067
351	-1.915519
352	-1.914245
352	-1.916156
353	-1.913607
354	-1.912333
355	-1.912970
356	-1.911059
356	-1.911696
357	-1.910422
358	-1.909785
359	-1.907873
360	-1.909148
360	-1.905325
361	-1.905325
362	-1.903413
363	-1.902776
364	-1.904051
364	-1.902139
365	-1.901502
366	-1.897679
367	-1.898316
368	-1.898316
368	-1.895768
369	-1.897042
370	-1.894494
371	-1.897042
372	-1.890671
372	-1.891945
373	-1.890671
374	-1.889397
375	-1.887485
376	-1.887485
376	-1.888122
377	-1.887485
378	-1.883025
379	-1.885574
380	-1.882388
380	-1.880477
381	-1.879203
382	-1.877928
383	-1.878566
384	-1.876654
384	-1.875380
385	-1.876654
386	-1.872831
387	-1.874106
388	-1.870283
388	-1.869009
389	-1.869009
390	-1.867097
391	-1.866460
392	-1.866460
392	-1.862638
393	-1.862000
394	-1.862000
395	-1.863912
396	-1.858815
396	-1.858815
397	-1.857541
398	-1.856903
399	-1.854992
400	-1.854992
400	-1.853081
401	-1.849258
402	-1.849258
403	-1.847347
404	-1.847347
404	-1.843524
405	-1.842887
406	-1.841612
407	-1.837790
408	-1.837153
408	-1.835878
409	-1.834604
410	-1.835878
411	-1.830781
412	-1.830781
412	-1.830144
413	-1.829507
414	-1.827596
415	-1.826321
416	-1.823773
416	-1.822499
417	-1.821224
418	-1.818039
419	-1.815490
420	-1.816765
420	-1.815490
421	-1.814216
422	-1.815490
423	-1.812305
424	-1.809756
424	-1.810393
425	-1.805933
426	-1.807208
427	-1.805933
428	-1.805296
428	-1.802748
429	-1.800836
430	-1.800836
431	-1.800836
432	-1.797014
432	-1.796377
433	-1.795739
434	-1.797014
435	-1.794465
436	-1.792554
436	-1.793191
437	-1.788731
438	-1.787457
439	-1.788094
440	-1.785545
440	-1.783634
441	-1.784908
442	-1.787457
443	-1.783634
444	-1.781723
444	-1.780448
445	-1.781086
446	-1.782360
447	-1.781086
448	-1.778537
448	-1.779174
449	-1.778537
450	-1.777900
451	-1.777263
452	-1.774714
452	-1.774714
453	-1.776626
454	-1.773440
455	-1.775989
456	-1.772803
456	-1.772803
457	-1.770892
458	-1.769617
459	-1.770892
460	-1.770892
460	-1.772803
461	-1.767706
462	-1.768980
463	-1.770254
464	-1.770254
464	-1.769617
465	-1.770254
466	-1.766432
467	-1.770892
468	-1.768343
468	-1.767069
469	-1.765157
470	-1.767706
471	-1.768343
472	-1.765795
472	-1.765157
473	-1.765795
474	-1.765795
475	-1.767706
476	-1.764520
476	-1.766432
477	-1.767069
478	-1.767069
479	-1.766432
480	-1.768343
480	-1.767069
481	-1.768343
482	-1.767706
483	-1.767706
484	-1.767069
484	-1.768980
485	-1.767706
486	-1.767706
487	-1.768980
488	-1.768343
488	-1.767706
489	-1.771529
490	-1.771529
491	-1.769617
492	-1.770254
492	-1.772803
493	-1.772803
494	-1.772803
495	-1.772166
496	-1.773440
496	-1.772803
497	-1.770892
498	-1.774077
499	-1.772166
500	-1.775351
500	-1.775989
501	-1.774714
502	-1.774714
503	-1.776626
504	-1.776626
504	-1.776626
505	-1.778537
506	-1.779174
507	-1.779811
508	-1.782360
508	-1.781723
509	-1.781723
510	-1.780448
511	-1.781086
512	-1.782360
512	-1.780448
513	-1.783634
514	-1.784908
515	-1.784271
516	-1.784271
516	-1.782360
517	-1.784908
518	-1.786820
519	-1.785545
520	-1.788094
520	-1.788094
521	-1.786183
522	-1.787457
523	-1.788731
524	-1.788731
524	-1.791280
525	-1.790005
526	-1.790642
527	-1.791280
528	-1.792554
528	-1.793191
529	-1.792554
530	-1.795739
531	-1.797651
532	-1.795102
532	-1.796377
533	-1.797014
534	-1.796377
535	-1.795739
536	-1.795739
536	-1.795739
537	-1.798288
538	-1.794465
539	-1.795739
540	-1.797651
540	-1.798925
541	-1.797014
542	-1.794465
543	-1.798925
544	-1.797651
544	-1.797651
545	-1.795739
546	-1.796377
547	-1.797651
548	-1.794465
548	-1.797014
549	-1.795102
550	-1.797651
551	-1.796377
552	-1.800836
552	-1.794465
553	-1.796377
554	-1.797651
555	-1.795102
556	-1.796377
556	-1.794465
557	-1.793191
558	-1.793191
559	-1.791917
560	-1.790642
560	-1.793828
561	-1.793828
562	-1.791280
563	-1.793191
564	-1.790005
564	-1.791917
565	-1.792554
566	-1.790005
567	-1.788731
568	-1.791917
568	-1.789368
569	-1.787457
570	-1.788731
571	-1.788094
572	-1.788731
572	-1.787457
573	-1.788094
574	-1.787457
575	-1.786820
576	-1.786820
576	-1.782360
577	-1.786820
578	-1.784271
579	-1.782997
580	-1.783634
580	-1.779811
581	-1.781723
582	-1.779811
583	-1.781723
584	-1.780448
584	-1.777900
585	-1.775989
586	-1.774714
587	-1.775989
588	-1.774077
588	-1.772803
589	-1.774077
590	-1.772166
591	-1.770892
592	-1.769617
592	-1.767069
593	-1.768980
594	-1.767706
595	-1.766432
596	-1.767069
596	-1.765157
597	-1.763883
598	-1.762609
599	-1.760060
600	-1.760698
600	-1.759423
601	-1.756875
602	-1.754963
603	-1.754963
604	-1.754326
604	-1.752415
605	-1.752415
606	-1.751778
607	-1.749229
608	-1.749229
608	-1.746681
609	-1.747318
610	-1.746044
611	-1.744132
612	-1.742221
612	-1.741584
613	-1.739673
614	-1.737761
615	-1.737761
616	-1.733938
616	-1.732664
617	-1.732664
618	-1.733938
619	-1.730753
620	-1.732027
620	-1.726293
621	-1.726293
622	-1.723744
623	-1.723107
624	-1.718010
624	-1.723107
625	-1.718647
626	-1.718010
627	-1.716099
628	-1.714188
628	-1.715462
629	-1.715462
630	-1.711002
631	-1.710365
632	-1.708453
632	-1.707179
633	-1.705268
634	-1.702719
635	-1.703356
636	-1.699534
636	-1.696985
637	-1.696348
638	-1.696348
639	-1.694437
640	-1.694437
640	-1.693162
641	-1.688703
642	-1.686154
643	-1.688065
644	-1.686154
644	-1.684880
645	-1.686154
646	-1.682968
647	-1.680420
648	-1.682331
648	-1.676597
649	-1.676597
650	-1.675323
651	-1.674049
652	-1.671500
652	-1.672137
653	-1.671500
654	-1.670226
655	-1.669589
656	-1.670226
656	-1.668315
657	-1.667040
658	-1.664492
659	-1.665129
660	-1.667040
660	-1.661943
661	-1.664492
662	-1.661306
663	-1.660032
664	-1.660032
664	-1.658121
665	-1.656209
666	-1.654935
667	-1.656846
668	-1.655572
668	-1.654935
669	-1.653661
670	-1.652386
671	-1.653024
672	-1.655572
672	-1.651112
673	-1.653661
674	-1.649838
675	-1.650475
676	-1.649838
676	-1.649838
677	-1.649838
678	-1.650475
679	-1.647289
680	-1.647927
680	-1.646015
681	-1.647289
682	-1.649201
683	-1.644104
684	-1.649838
684	-1.646015
685	-1.645378
686	-1.644104
687	-1.643467
688	-1.647289
688	-1.642192
689	-1.640918
690	-1.643467
691	-1.645378
692	-1.643467
692	-1.644741
693	-1.644741
694	-1.647927
695	-1.647927
696	-1.645378
696	-1.645378
697	-1.646015
698	-1.647927
699	-1.647927
700	-1.648564
700	-1.646652
701	-1.648564
702	-1.648564
703	-1.648564
704	-1.651112
704	-1.652386
705	-1.653024
706	-1.652386
707	-1.652386
708	-1.652386
708	-1.653024
709	-1.653661
710	-1.654935
711	-1.656209
712	-1.656209
712	-1.655572
713	-1.656209
714	-1.658758
715	-1.656209
716	-1.659395
716	-1.657483
717	-1.660669
718	-1.660669
719	-1.660669
720	-1.662580
720	-1.660669
721	-1.662580
722	-1.662580
723	-1.663855
724	-1.666403
724	-1.665766
725	-1.665129
726	-1.666403
727	-1.667677
728	-1.669589
728	-1.670226
729	-1.670226
730	-1.670863
731	-1.673412
732	-1.672137
732	-1.674686
733	-1.675323
734	-1.673412
735	-1.675323
736	-1.674686
736	-1.675323
737	-1.677234
738	-1.679783
739	-1.679146
740	-1.678509
740	-1.679146
741	-1.682331
742	-1.682968
743	-1.682968
744	-1.681057
744	-1.682968
745	-1.685517
746	-1.686154
747	-1.686154
748	-1.688065
748	-1.686791
749	-1.688065
750	-1.688703
751	-1.690614
752	-1.691888
752	-1.689977
753	-1.693800
754	-1.693800
755	-1.691888
756	-1.691888
756	-1.694437
757	-1.695074
758	-1.695074
759	-1.698897
760	-1.696348
760	-1.696348
761	-1.696985
762	-1.696985
763	-1.698897
764	-1.697622
764	-1.700808
765	-1.699534
766	-1.700808
767	-1.704631
768	-1.702719
768	-1.700808
769	-1.701445
770	-1.702082
771	-1.702082
772	-1.702082
772	-1.702719
773	-1.701445
774	-1.704631
775	-1.701445
776	-1.704631
776	-1.703356
777	-1.702719
778	-1.700808
779	-1.703356
780	-1.702082
780	-1.702082
781	-1.703356
782	-1.702082
783	-1.700808
784	-1.700171
784	-1.701445
785	-1.700808
786	-1.699534
787	-1.700808
788	-1.698897
788	-1.698897
789	-1.699534
790	-1.703356
791	-1.702082
792	-1.698897
792	-1.699534
793	-1.698897
794	-1.696348
795	-1.696985
796	-1.695074
796	-1.696985
797	-1.696985
798	-1.695074
799	-1.692525
800	-1.693162
800	-1.691888
801	-1.693162
802	-1.692525
803	-1.690614
804	-1.691251
804	-1.691888
805	-1.687428
806	-1.690614
807	-1.690614
808	-1.689340
808	-1.685517
809	-1.684243
810	-1.682968
811	-1.686154
812	-1.683606
812	-1.683606
813	-1.682331
814	-1.681694
815	-1.679783
816	-1.681694
816	-1.679783
817	-1.681057
818	-1.676597
819	-1.679146
820	-1.679146
820	-1.675960
821	-1.674049
822	-1.674049
823	-1.669589
824	-1.671500
824	-1.669589
825	-1.670226
826	-1.670226
827	-1.668952
828	-1.667040
828	-1.667677
829	-1.667677
830	-1.665766
831	-1.666403
832	-1.665766
832	-1.664492
833	-1.661306
834	-1.663218
835	-1.660669
836	-1.663218
836	-1.661943
837	-1.657483
838	-1.657483
839	-1.658121
840	-1.656846
840	-1.654298
841	-1.653024
842	-1.651112
843	-1.649201
844	-1.651112
844	-1.651112
845	-1.647927
846	-1.645378
847	-1.647289
848	-1.647927
848	-1.644104
849	-1.642830
850	-1.642830
851	-1.640281
852	-1.640281
852	-1.638370
853	-1.637733
854	-1.634547
855	-1.635821
856	-1.631998
856	-1.629450
857	-1.630724
858	-1.630087
859	-1.625627
860	-1.627539
860	-1.626264
861	-1.624990
862	-1.623716
863	-1.620530
864	-1.621167
864	-1.620530
865	-1.617345
866	-1.618619
867	-1.616708
868	-1.614159
868	-1.614159
869	-1.616708
870	-1.610336
871	-1.607151
872	-1.609062
872	-1.610336
873	-1.610336
874	-1.606514
875	-1.608425
876	-1.603328
876	-1.603328
877	-1.605239
878	-1.600779
879	-1.602691
880	-1.600142
880	-1.600779
881	-1.599505
882	-1.596957
883	-1.598231
884	-1.596320
884	-1.594408
885	-1.596957
886	-1.595045
887	-1.596320
888	-1.594408
888	-1.593771
889	-1.591223
890	-1.589948
891	-1.592497
892	-1.592497
892	-1.591223
893	-1.589311
894	-1.585488
895	-1.588674
896	-1.589311
896	-1.589311
897	-1.585488
898	-1.588037
899	-1.588674
900	-1.588037
900	-1.586763
901	-1.584851
902	-1.588037
903	-1.587400
904	-1.586763
904	-1.581666
905	-1.586126
906	-1.584214
907	-1.583577
908	-1.584851
908	-1.585488
909	-1.585488
910	-1.584214
911	-1.584214
912	-1.584214
912	-1.582940
913	-1.586126
914	-1.585488
915	-1.584214
916	-1.586126
916	-1.584214
917	-1.582940
918	-1.586763
919	-1.585488
920	-1.586763
920	-1.586126
921	-1.587400
922	-1.582940
923	-1.585488
924	-1.584214
924	-1.586763
925	-1.589311
926	-1.584214
927	-1.587400
928	-1.586126
928	-1.589311
929	-1.589311
930	-1.588674
931	-1.589311
932	-1.591223
932	-1.588674
933	-1.589311
934	-1.591223
935	-1.591860
936	-1.589311
936	-1.591223
937	-1.592497
938	-1.595045
939	-1.593771
940	-1.594408
940	-1.595045
941	-1.593771
942	-1.595045
943	-1.593771
944	-1.597594
944	-1.596320
945	-1.601417
946	-1.600779
947	-1.601417
948	-1.601417
948	-1.603328
949	-1.600779
950	-1.600142
951	-1.602054
952	-1.602054
952	-1.605239
953	-1.604602
954	-1.608425
955	-1.606514
956	-1.607788
956	-1.610336
957	-1.609699
958	-1.612885
959	-1.611611
960	-1.614159
960	-1.614159
961	-1.614796
962	-1.614159
963	-1.616708
964	-1.617982
964	-1.618619
965	-1.619256
966	-1.617345
967	-1.621804
968	-1.623716
968	-1.624353
969	-1.624990
970	-1.623716
971	-1.625627
972	-1.628813
972	-1.628813
973	-1.628176
974	-1.627539
975	-1.630724
976	-1.632636
976	-1.631998
977	-1.631998
978	-1.633273
979	-1.634547
980	-1.636458
980	-1.638370
981	-1.637733
982	-1.637733
983	-1.640281
984	-1.639644
984	-1.640918
985	-1.640281
986	-1.643467
987	-1.642830
988	-1.644741
988	-1.645378
989	-1.644104
990	-1.643467
991	-1.646015
992	-1.645378
992	-1.645378
993	-1.646015
994	-1.649838
995	-1.649201
996	-1.650475
996	-1.648564
997	-1.649838
998	-1.649838
999	-1.647927
1000	-1.651112
1000	-1.649838
1001	-1.651112
1002	-1.649838
1003	-1.650475
1004	-1.650475
1004	-1.651112
1005	-1.650475
1006	-1.650475
1007	-1.654298
1008	-1.650475
1008	-1.651112
1009	-1.650475
1010	-1.650475
1011	-1.650475
