Time,BER,Ch 00 (Mag),Ch 00 (Pha),Ch 01 (Mag),Ch 01 (Pha),Ch 02 (Mag),Ch 02 (Pha),Ch 03 (Mag),Ch 03 (Pha),Ch 04 (Mag),Ch 04 (Pha),Ch 05 (Mag),Ch 05 (Pha),Ch 06 (Mag),Ch 06 (Pha),Ch 07 (Mag),Ch 07 (Pha),Ch 08 (Mag),Ch 08 (Pha),Ch 09 (Mag),Ch 09 (Pha),Ch 10 (Mag),Ch 10 (Pha),Ch 11 (Mag),Ch 11 (Pha),Ch 12 (Mag),Ch 12 (Pha),Ch 13 (Mag),Ch 13 (Pha),Ch 14 (Mag),Ch 14 (Pha),Ch 15 (Mag),Ch 15 (Pha),Ch 16 (Mag),Ch 16 (Pha),Ch 17 (Mag),Ch 17 (Pha),Ch 18 (Mag),Ch 18 (Pha),Ch 19 (Mag),Ch 19 (Pha),Ch 20 (Mag),Ch 20 (Pha),Ch 21 (Mag),Ch 21 (Pha),Ch 22 (Mag),Ch 22 (Pha),Ch 23 (Mag),Ch 23 (Pha),Ch 24 (Mag),Ch 24 (Pha),Ch 25 (Mag),Ch 25 (Pha),Ch 26 (Mag),Ch 26 (Pha),Ch 27 (Mag),Ch 27 (Pha),Ch 28 (Mag),Ch 28 (Pha),Ch 29 (Mag),Ch 29 (Pha),Ch 30 (Mag),Ch 30 (Pha),Ch 31 (Mag),Ch 31 (Pha)
3684274839.669014,0.320312,1475.836198,2.877918,758.683787,-0.114118,1380.348499,-2.009196,667.922282,-1.018629,712.157306,-1.207976,683.454262,-1.188140,538.602918,-0.973199,2283.477220,-1.485070,668.004786,-1.123766,943.034992,-0.038818,1612.399426,-0.422469,2459.515616,0.145942,830.266508,-0.959076,1242.349413,-0.566006,740.504553,-0.045650,596.038547,-0.821925,592.946650,-1.396396,1627.997206,-0.349397,1489.861356,-0.567818,770.960817,-0.845736,874.824355,-0.139504,2334.067811,-1.595778,4772.969216,1.798549,525.459378,-0.724785,812.189514,-1.179334,558.112995,-0.478470,2183.574733,0.293598,844.051343,-1.063068,1194.750892,-0.669033,2244.854663,-0.395709,996.957570,0.561218,832.857506,0.388349
3684274839.769763,0.132812,1002.462893,-2.588347,781.186149,-2.595319,544.879197,-2.064338,669.330911,-1.658894,919.172324,-2.067469,424.930191,-2.372696,495.773483,-1.961766,1066.154605,-2.259803,420.720865,-1.836808,449.442535,-1.429397,1705.672419,-1.707624,829.018968,-1.534578,614.887494,-1.427379,438.091500,-2.429562,454.337174,-1.588573,578.766680,-1.526707,467.445278,-2.470095,916.684576,-1.778155,917.380345,-1.828048,631.118271,-1.495875,631.269175,-1.636093,883.226370,-1.989176,1610.924198,-1.793927,582.885357,-1.761402,760.426405,-1.712015,675.961704,-1.975234,431.536652,-1.696893,646.001130,-1.307228,499.210587,-1.293982,917.748565,-2.104699,544.450537,-1.396240,845.744247,-1.034015
3684274839.869496,0.046875,528.919877,-2.608263,547.751119,-2.113774,626.849561,-2.762244,414.204497,-2.549634,364.696477,-2.546533,283.991217,-2.495434,438.945203,-2.475894,801.071540,-2.281096,379.610540,-2.514300,434.583360,-2.136131,544.255896,-2.469969,374.822535,-1.806498,387.902657,-2.271794,445.719076,-2.672328,365.803534,-2.163885,442.214026,-2.244908,527.819795,-2.094632,370.450099,-1.941989,641.647742,-1.559288,488.368341,-2.556261,498.216822,-2.084091,700.363172,-2.117368,500.914265,-2.309586,681.745225,-2.242237,507.429646,-2.024977,497.343644,-1.993822,464.094094,-1.908017,317.881367,-2.089073,401.598709,-2.240524,877.677856,-2.193527,638.569628,-1.255803,870.721028,-1.623247
3684274839.969230,0.031250,484.563806,-2.261013,464.217363,-2.257278,823.366353,-2.987901,766.505824,-2.925930,602.089144,-2.801752,433.040261,-2.557259,572.348751,-2.977828,768.958114,-2.415670,404.075421,-2.927752,538.439180,-2.192573,670.006129,-2.901039,457.521219,-2.236013,495.680821,-1.974201,455.648715,-2.291383,440.544977,-2.159830,565.630273,-2.345281,471.843373,-2.544833,365.493596,-2.263622,1087.850089,-2.160706,610.046439,-1.941170,385.911144,-2.107362,646.226060,-2.077649,743.090890,-2.072934,399.222278,-2.708570,428.729495,-1.968363,536.692364,-2.731852,508.822237,-2.207011,375.088916,-1.976099,414.285554,-2.048242,1734.830569,-1.043288,967.370622,-0.933928,504.897234,-1.712097
3684274840.070958,0.078125,668.531111,-2.639734,511.967005,-2.558050,401.611979,-2.773642,418.748864,-3.078997,600.553348,-2.676186,533.813494,-2.698688,470.671472,3.047702,592.988074,-2.934007,297.844003,-2.923841,567.914008,-2.397799,691.419158,-2.985649,490.538220,-2.573654,499.205020,-2.883434,722.384120,2.636696,754.934683,-2.489303,550.368740,-1.847996,483.945015,-2.638865,655.207119,-1.597401,2869.777342,1.733478,454.631163,-2.569699,416.584360,-2.421822,793.115625,-2.657381,1118.264540,-2.207474,539.616695,-2.536482,650.520630,-2.802539,513.779624,-2.637668,419.111405,-2.849993,370.630941,-2.425437,632.232291,-2.431259,905.800787,-2.245915,923.870671,-2.126477,522.180564,-2.294117
3684274840.170690,0.074219,721.296846,-2.676811,599.151100,-2.965100,559.625925,-2.569954,705.799852,3.092584,1333.703680,3.032042,444.253199,-2.935111,446.903202,2.414993,483.391178,-2.533490,403.725571,-2.645964,589.634239,-2.554915,712.025341,-2.661280,604.550723,-2.322977,613.868275,-2.501916,480.377662,-2.691791,474.470110,-2.363427,402.981005,-2.363464,444.463277,-2.826481,653.349286,-2.176962,582.784804,-2.407575,853.093264,-2.558492,566.071122,-2.396023,976.598516,-2.822533,647.435059,-2.673960,392.280461,-2.775973,1609.422044,-1.371834,524.749517,-2.499631,724.906810,-2.172101,590.644406,-2.164005,590.893498,-2.350213,1501.993733,-2.363441,786.341936,-1.857055,360.892937,-2.198280
3684274840.270655,0.093750,675.425280,-3.072442,2077.070917,-2.814492,1596.911963,2.402617,780.062923,2.454164,649.434372,2.985179,841.091447,-3.016493,796.957780,3.074552,594.561046,2.577769,614.866994,3.112767,575.241597,-2.446311,674.239888,-2.944467,512.199558,-2.956148,1316.672518,-2.162257,867.298241,-2.745650,1157.329351,-2.254940,899.078810,3.067106,639.083764,-2.880768,976.078215,-2.601210,707.388492,-3.076098,550.004812,3.120501,577.454344,-2.492073,824.944302,-2.101531,702.712893,-2.208444,676.362562,-2.850435,844.955801,-1.861891,496.276377,-2.584316,1929.009216,-3.083985,570.415880,-2.981841,491.628287,-2.321288,670.335989,-1.334491,768.517582,2.871706,501.481658,-2.167602
3684274840.371384,0.062500,637.139046,-2.125443,580.735610,2.770563,712.886258,-2.279790,594.816239,-2.381669,444.012280,-3.024386,422.129490,-2.836027,555.500786,-3.037063,653.679348,-2.787689,524.846258,-3.111060,889.775512,-2.531304,758.285735,-2.046238,475.257944,-2.353507,810.092072,-2.405627,532.988461,-2.422378,1109.031987,-2.191577,628.820477,-2.561828,434.316856,-2.996881,503.425617,-2.639660,3025.754852,-2.230100,820.710011,-2.553393,964.560427,-1.846868,644.358534,-2.816084,704.293629,-2.558381,453.895011,-2.455813,897.772975,-2.735278,926.654838,-2.155597,643.402027,-2.800471,503.514164,-2.329413,414.084583,-2.138159,794.411169,-2.714658,513.563789,-2.050894,705.497907,-1.600939
3684274840.471638,0.062500,602.818098,-2.331836,551.013126,-2.894591,525.504810,-2.338835,700.412703,3.010168,789.006776,-3.114574,513.005960,-2.987849,781.091856,2.886146,2800.993389,3.005495,432.496030,-2.909174,705.081997,-2.712946,770.262144,2.549174,1095.494408,-2.085756,400.282039,-2.264474,414.420150,-2.922085,697.187366,-2.322707,504.108476,-2.220924,619.931637,-2.544049,851.048021,-2.491276,487.546196,-2.167434,1012.268908,2.667793,524.983214,-2.718058,732.605759,-1.946363,1597.794780,-2.192901,549.733782,-2.350023,397.725174,-2.249501,2022.940865,-2.388390,625.950423,-2.542515,878.801931,-2.150309,448.705450,-2.601465,1425.427783,-2.715626,1561.822150,-2.531166,664.038465,-2.600372
3684274840.571367,0.093750,756.704459,-2.955522,563.922335,2.790074,634.067065,-2.926810,550.837056,2.854286,510.408005,2.786407,470.771263,2.725582,632.820903,2.723943,916.415110,-2.513025,377.665708,2.944346,520.430248,3.055946,1683.715643,2.760435,490.718391,-2.837199,352.680507,-3.135524,562.090178,-3.133257,388.324848,-3.053307,1010.917201,2.805653,533.105916,2.570550,503.019971,-2.960264,1322.862492,-3.100845,500.683764,2.996830,511.359893,2.884695,526.620867,2.835507,456.409645,-2.913630,698.169783,2.883881,540.654571,3.022188,698.058842,-2.898603,643.943256,-3.006465,381.320104,3.011530,574.012141,-2.807822,931.689509,-2.977740,1073.360058,-3.037446,916.942715,-2.880323
